Unnamed: 0,school,classname,subject,CorrectAnswers,TotalAnswers,CorrectAdaptive,TotalAdaptiveAnswers,TotalAdaptiveExercises,TotalExercises,periode.van,periode.tot,lln.ID.school,van.tot
33154,148,3084260,Spelling,3398.0,3829.0,229.0,279.0,232.0,3400.0,aug 2016,jan 2017,5047328,aug2016|jan2017
33155,148,3084260,Studievaardigheden,85.0,126.0,0.0,0.0,0.0,95.0,aug 2016,jan 2017,5047328,aug2016|jan2017
33156,148,3084260,Taal,1346.0,1530.0,98.0,126.0,101.0,1344.0,aug 2016,jan 2017,5047328,aug2016|jan2017
33157,148,3084260,Automatiseren (extra),103.0,124.0,0.0,0.0,0.0,106.0,aug 2016,jan 2017,9320504,aug2016|jan2017
33158,148,3084260,Rekenen,343.0,563.0,1.0,7.0,2.0,362.0,aug 2016,jan 2017,9320504,aug2016|jan2017
33159,148,3084260,Spelling,782.0,945.0,51.0,77.0,57.0,789.0,aug 2016,jan 2017,9320504,aug2016|jan2017
33160,148,3084260,Studievaardigheden,13.0,21.0,0.0,0.0,0.0,13.0,aug 2016,jan 2017,9320504,aug2016|jan2017
33161,148,3084260,Taal,281.0,375.0,10.0,10.0,10.0,282.0,aug 2016,jan 2017,9320504,aug2016|jan2017
33162,148,3084260,Automatiseren (extra),413.0,463.0,26.0,27.0,26.0,413.0,aug 2016,jan 2017,2634694,aug2016|jan2017
33163,148,3084260,Rekenen,1126.0,1402.0,60.0,77.0,65.0,1141.0,aug 2016,jan 2017,2634694,aug2016|jan2017
33164,148,3084260,Spelling,3457.0,3828.0,205.0,272.0,215.0,3461.0,aug 2016,jan 2017,2634694,aug2016|jan2017
33165,148,3084260,Studievaardigheden,103.0,139.0,0.0,0.0,0.0,107.0,aug 2016,jan 2017,2634694,aug2016|jan2017
33166,148,3084260,Taal,1322.0,1422.0,134.0,169.0,138.0,1320.0,aug 2016,jan 2017,2634694,aug2016|jan2017
33167,148,3084260,Automatiseren (extra),428.0,503.0,22.0,33.0,25.0,433.0,aug 2016,jan 2017,5440298,aug2016|jan2017
33168,148,3084260,Rekenen,1166.0,1656.0,59.0,107.0,67.0,1216.0,aug 2016,jan 2017,5440298,aug2016|jan2017
33169,148,3084260,Spelling,3464.0,3955.0,322.0,414.0,328.0,3465.0,aug 2016,jan 2017,5440298,aug2016|jan2017
33170,148,3084260,Studievaardigheden,112.0,165.0,4.0,8.0,4.0,118.0,aug 2016,jan 2017,5440298,aug2016|jan2017
33171,148,3084260,Taal,1424.0,1632.0,171.0,249.0,177.0,1416.0,aug 2016,jan 2017,5440298,aug2016|jan2017
33172,148,3084260,Automatiseren (extra),327.0,474.0,50.0,79.0,57.0,328.0,aug 2016,jan 2017,1167801,aug2016|jan2017
33173,148,3084260,Rekenen,843.0,1073.0,5.0,7.0,6.0,903.0,aug 2016,jan 2017,1167801,aug2016|jan2017
33174,148,3084260,Spelling,2781.0,3382.0,47.0,62.0,53.0,2854.0,aug 2016,jan 2017,1167801,aug2016|jan2017
33175,148,3084260,Studievaardigheden,97.0,149.0,0.0,0.0,0.0,113.0,aug 2016,jan 2017,1167801,aug2016|jan2017
33176,148,3084260,Taal,1223.0,1625.0,44.0,56.0,45.0,1221.0,aug 2016,jan 2017,1167801,aug2016|jan2017
33177,148,3084260,Woordenschat (extra),2.0,4.0,2.0,4.0,2.0,2.0,aug 2016,jan 2017,1167801,aug2016|jan2017
33178,148,3084260,Automatiseren (extra),427.0,500.0,11.0,11.0,11.0,428.0,aug 2016,jan 2017,6552337,aug2016|jan2017
33179,148,3084260,Rekenen,1165.0,1905.0,56.0,67.0,56.0,1168.0,aug 2016,jan 2017,6552337,aug2016|jan2017
33180,148,3084260,Spelling,3432.0,3828.0,125.0,183.0,128.0,3436.0,aug 2016,jan 2017,6552337,aug2016|jan2017
33181,148,3084260,Studievaardigheden,107.0,192.0,0.0,0.0,0.0,114.0,aug 2016,jan 2017,6552337,aug2016|jan2017
33182,148,3084260,Taal,1338.0,1513.0,55.0,64.0,56.0,1338.0,aug 2016,jan 2017,6552337,aug2016|jan2017
33183,148,3084260,Automatiseren (extra),384.0,443.0,5.0,5.0,5.0,385.0,aug 2016,jan 2017,4785019,aug2016|jan2017
33184,148,3084260,Rekenen,1069.0,1537.0,29.0,42.0,29.0,1093.0,aug 2016,jan 2017,4785019,aug2016|jan2017
33185,148,3084260,Spelling,3328.0,3731.0,161.0,188.0,168.0,3347.0,aug 2016,jan 2017,4785019,aug2016|jan2017
33186,148,3084260,Studievaardigheden,106.0,162.0,0.0,0.0,0.0,111.0,aug 2016,jan 2017,4785019,aug2016|jan2017
33187,148,3084260,Taal,1255.0,1497.0,65.0,75.0,66.0,1255.0,aug 2016,jan 2017,4785019,aug2016|jan2017
33188,148,3084260,Woordenschat (extra),3.0,5.0,2.0,4.0,3.0,4.0,aug 2016,jan 2017,4785019,aug2016|jan2017
33189,148,3084260,Automatiseren (extra),402.0,557.0,34.0,43.0,36.0,404.0,aug 2016,jan 2017,4786907,aug2016|jan2017
33190,148,3084260,Rekenen,916.0,1577.0,64.0,103.0,70.0,996.0,aug 2016,jan 2017,4786907,aug2016|jan2017
33191,148,3084260,Spelling,3173.0,3806.0,373.0,518.0,393.0,3203.0,aug 2016,jan 2017,4786907,aug2016|jan2017
33192,148,3084260,Studievaardigheden,114.0,182.0,10.0,18.0,11.0,125.0,aug 2016,jan 2017,4786907,aug2016|jan2017
33193,148,3084260,Taal,1414.0,1735.0,235.0,304.0,239.0,1394.0,aug 2016,jan 2017,4786907,aug2016|jan2017
33194,148,3084260,Automatiseren (extra),386.0,485.0,12.0,19.0,17.0,393.0,aug 2016,jan 2017,3487834,aug2016|jan2017
33195,148,3084260,Matematica 2015/2016,1.0,1.0,1.0,1.0,1.0,1.0,aug 2016,jan 2017,3487834,aug2016|jan2017
33196,148,3084260,Rekenen,1092.0,1573.0,94.0,122.0,103.0,1180.0,aug 2016,jan 2017,3487834,aug2016|jan2017
33197,148,3084260,Spelling,3684.0,4251.0,380.0,466.0,409.0,3730.0,aug 2016,jan 2017,3487834,aug2016|jan2017
33198,148,3084260,Studievaardigheden,110.0,169.0,1.0,4.0,1.0,116.0,aug 2016,jan 2017,3487834,aug2016|jan2017
33199,148,3084260,Taal,1400.0,1664.0,144.0,156.0,146.0,1399.0,aug 2016,jan 2017,3487834,aug2016|jan2017
33200,148,3084260,Technisch Lezen,16.0,18.0,16.0,18.0,17.0,17.0,aug 2016,jan 2017,3487834,aug2016|jan2017
33201,148,3084260,Automatiseren (extra),308.0,431.0,1.0,1.0,1.0,310.0,aug 2016,jan 2017,8538328,aug2016|jan2017
33202,148,3084260,Rekenen,755.0,1147.0,6.0,9.0,6.0,800.0,aug 2016,jan 2017,8538328,aug2016|jan2017
33203,148,3084260,Spelling,2493.0,3157.0,175.0,287.0,193.0,2524.0,aug 2016,jan 2017,8538328,aug2016|jan2017
33204,148,3084260,Studievaardigheden,59.0,99.0,3.0,13.0,3.0,59.0,aug 2016,jan 2017,8538328,aug2016|jan2017
33205,148,3084260,Taal,1115.0,1543.0,102.0,149.0,108.0,1122.0,aug 2016,jan 2017,8538328,aug2016|jan2017
33206,148,3084260,Automatiseren (extra),433.0,511.0,27.0,37.0,29.0,436.0,aug 2016,jan 2017,3622105,aug2016|jan2017
33207,148,3084260,Rekenen,1286.0,1755.0,111.0,162.0,126.0,1331.0,aug 2016,jan 2017,3622105,aug2016|jan2017
33208,148,3084260,Spelling,3626.0,4099.0,350.0,465.0,363.0,3641.0,aug 2016,jan 2017,3622105,aug2016|jan2017
33209,148,3084260,Studievaardigheden,107.0,145.0,0.0,0.0,0.0,111.0,aug 2016,jan 2017,3622105,aug2016|jan2017
33210,148,3084260,Taal,1455.0,1684.0,196.0,260.0,204.0,1454.0,aug 2016,jan 2017,3622105,aug2016|jan2017
64712,148,7615488,Automatiseren (extra),247.0,269.0,1.0,1.0,1.0,248.0,feb 2015,jul 2015,2453846,feb2015|jul2015
64713,148,7615488,Rekenen,597.0,775.0,131.0,172.0,131.0,614.0,feb 2015,jul 2015,2453846,feb2015|jul2015
64714,148,7615488,Spelling,1398.0,1617.0,178.0,233.0,180.0,1185.0,feb 2015,jul 2015,2453846,feb2015|jul2015
64715,148,7615488,Taal,916.0,1117.0,132.0,192.0,136.0,916.0,feb 2015,jul 2015,2453846,feb2015|jul2015
64716,148,7615488,Automatiseren (extra),51.0,69.0,12.0,18.0,12.0,50.0,feb 2015,jul 2015,7706368,feb2015|jul2015
64717,148,7615488,Rekenen,458.0,801.0,136.0,203.0,149.0,524.0,feb 2015,jul 2015,7706368,feb2015|jul2015
64718,148,7615488,Spelling,1089.0,1354.0,196.0,272.0,213.0,1004.0,feb 2015,jul 2015,7706368,feb2015|jul2015
64719,148,7615488,Taal,971.0,1272.0,230.0,338.0,253.0,974.0,feb 2015,jul 2015,7706368,feb2015|jul2015
64720,148,7615488,Automatiseren (extra),263.0,296.0,0.0,0.0,0.0,263.0,feb 2015,jul 2015,4028625,feb2015|jul2015
64721,148,7615488,Rekenen,524.0,744.0,37.0,60.0,39.0,545.0,feb 2015,jul 2015,4028625,feb2015|jul2015
64722,148,7615488,Spelling,1303.0,1586.0,62.0,90.0,63.0,1130.0,feb 2015,jul 2015,4028625,feb2015|jul2015
64723,148,7615488,Taal,596.0,848.0,109.0,193.0,114.0,588.0,feb 2015,jul 2015,4028625,feb2015|jul2015
64724,148,7615488,Automatiseren (extra),706.0,741.0,35.0,47.0,36.0,705.0,feb 2015,jul 2015,1352736,feb2015|jul2015
64725,148,7615488,Rekenen,1177.0,1527.0,521.0,701.0,534.0,1196.0,feb 2015,jul 2015,1352736,feb2015|jul2015
64726,148,7615488,Spelling,2024.0,2280.0,458.0,588.0,463.0,1725.0,feb 2015,jul 2015,1352736,feb2015|jul2015
64727,148,7615488,Taal,1551.0,1858.0,686.0,888.0,710.0,1545.0,feb 2015,jul 2015,1352736,feb2015|jul2015
64728,148,7615488,Automatiseren (extra),468.0,517.0,13.0,19.0,13.0,468.0,feb 2015,jul 2015,3003127,feb2015|jul2015
64729,148,7615488,Rekenen,817.0,1146.0,273.0,377.0,276.0,824.0,feb 2015,jul 2015,3003127,feb2015|jul2015
64730,148,7615488,Spelling,2146.0,2389.0,388.0,533.0,390.0,1689.0,feb 2015,jul 2015,3003127,feb2015|jul2015
64731,148,7615488,Taal,1327.0,1711.0,423.0,607.0,427.0,1308.0,feb 2015,jul 2015,3003127,feb2015|jul2015
64732,148,7615488,Automatiseren (extra),88.0,101.0,0.0,0.0,0.0,88.0,feb 2015,jul 2015,5750595,feb2015|jul2015
64733,148,7615488,Rekenen,368.0,566.0,86.0,135.0,87.0,378.0,feb 2015,jul 2015,5750595,feb2015|jul2015
64734,148,7615488,Spelling,282.0,364.0,58.0,78.0,59.0,266.0,feb 2015,jul 2015,5750595,feb2015|jul2015
64735,148,7615488,Taal,614.0,1024.0,200.0,331.0,202.0,615.0,feb 2015,jul 2015,5750595,feb2015|jul2015
64736,148,7615488,Automatiseren (extra),97.0,126.0,0.0,2.0,1.0,99.0,feb 2015,jul 2015,2322846,feb2015|jul2015
64737,148,7615488,Rekenen,674.0,928.0,179.0,261.0,188.0,702.0,feb 2015,jul 2015,2322846,feb2015|jul2015
64738,148,7615488,Spelling,1464.0,1824.0,227.0,333.0,244.0,1274.0,feb 2015,jul 2015,2322846,feb2015|jul2015
64739,148,7615488,Taal,1006.0,1323.0,239.0,352.0,251.0,1014.0,feb 2015,jul 2015,2322846,feb2015|jul2015
64740,148,5656781,Automatiseren (extra),430.0,480.0,73.0,102.0,92.0,442.0,feb 2015,jul 2015,7089542,feb2015|jul2015
64741,148,5656781,Rekenen,3141.0,3824.0,790.0,999.0,899.0,3329.0,feb 2015,jul 2015,7089542,feb2015|jul2015
64742,148,5656781,Spelling,2608.0,2914.0,195.0,248.0,223.0,2646.0,feb 2015,jul 2015,7089542,feb2015|jul2015
64743,148,5656781,Taal,1281.0,1518.0,359.0,454.0,390.0,1284.0,feb 2015,jul 2015,7089542,feb2015|jul2015
64744,148,5656781,Automatiseren (extra),75.0,83.0,0.0,0.0,0.0,75.0,feb 2015,jul 2015,9627315,feb2015|jul2015
64745,148,5656781,Rekenen,747.0,1221.0,113.0,150.0,132.0,850.0,feb 2015,jul 2015,9627315,feb2015|jul2015
64746,148,5656781,Spelling,721.0,846.0,60.0,87.0,71.0,741.0,feb 2015,jul 2015,9627315,feb2015|jul2015
64747,148,5656781,Taal,636.0,916.0,90.0,138.0,107.0,650.0,feb 2015,jul 2015,9627315,feb2015|jul2015
64748,148,5656781,Automatiseren (extra),64.0,67.0,0.0,0.0,0.0,64.0,feb 2015,jul 2015,3237494,feb2015|jul2015
64749,148,5656781,Rekenen,963.0,1105.0,172.0,229.0,180.0,980.0,feb 2015,jul 2015,3237494,feb2015|jul2015
64750,148,5656781,Spelling,559.0,620.0,73.0,92.0,76.0,574.0,feb 2015,jul 2015,3237494,feb2015|jul2015
64751,148,5656781,Taal,671.0,812.0,131.0,187.0,143.0,674.0,feb 2015,jul 2015,3237494,feb2015|jul2015
64752,148,5656781,Automatiseren (extra),107.0,124.0,0.0,0.0,0.0,107.0,feb 2015,jul 2015,7058931,feb2015|jul2015
64753,148,5656781,Rekenen,980.0,1594.0,183.0,239.0,194.0,1042.0,feb 2015,jul 2015,7058931,feb2015|jul2015
64754,148,5656781,Spelling,543.0,615.0,65.0,80.0,67.0,554.0,feb 2015,jul 2015,7058931,feb2015|jul2015
64755,148,5656781,Taal,629.0,880.0,85.0,127.0,90.0,633.0,feb 2015,jul 2015,7058931,feb2015|jul2015
64756,148,6550606,Automatiseren (extra),430.0,459.0,31.0,39.0,32.0,432.0,feb 2015,jul 2015,1072978,feb2015|jul2015
64757,148,6550606,Rekenen,1149.0,1460.0,540.0,717.0,544.0,1149.0,feb 2015,jul 2015,1072978,feb2015|jul2015
64758,148,6550606,Spelling,2090.0,2351.0,541.0,680.0,543.0,1778.0,feb 2015,jul 2015,1072978,feb2015|jul2015
64759,148,6550606,Taal,1555.0,1937.0,684.0,945.0,697.0,1544.0,feb 2015,jul 2015,1072978,feb2015|jul2015
64760,148,7361412,Automatiseren (extra),450.0,659.0,0.0,0.0,0.0,367.0,feb 2015,jul 2015,9320504,feb2015|jul2015
64761,148,7361412,Rekenen,187.0,436.0,14.0,24.0,15.0,193.0,feb 2015,jul 2015,9320504,feb2015|jul2015
64762,148,7361412,Spelling,2811.0,3536.0,321.0,473.0,327.0,2827.0,feb 2015,jul 2015,9320504,feb2015|jul2015
64763,148,7361412,Taal,858.0,1508.0,213.0,344.0,224.0,875.0,feb 2015,jul 2015,9320504,feb2015|jul2015
64764,148,5445944,Automatiseren (extra),472.0,505.0,2.0,5.0,3.0,473.0,feb 2015,jul 2015,4424903,feb2015|jul2015
64765,148,5445944,Rekenen,574.0,827.0,149.0,215.0,174.0,629.0,feb 2015,jul 2015,4424903,feb2015|jul2015
64766,148,5445944,Spelling,1421.0,1620.0,159.0,227.0,171.0,1161.0,feb 2015,jul 2015,4424903,feb2015|jul2015
64767,148,5445944,Taal,997.0,1368.0,235.0,363.0,256.0,1017.0,feb 2015,jul 2015,4424903,feb2015|jul2015
64768,148,5445944,Automatiseren (extra),273.0,298.0,9.0,14.0,10.0,278.0,feb 2015,jul 2015,6007740,feb2015|jul2015
64769,148,5445944,Rekenen,782.0,1334.0,228.0,358.0,241.0,814.0,feb 2015,jul 2015,6007740,feb2015|jul2015
64770,148,5445944,Spelling,2952.0,3379.0,302.0,425.0,311.0,1940.0,feb 2015,jul 2015,6007740,feb2015|jul2015
64771,148,5445944,Taal,1013.0,1414.0,288.0,418.0,298.0,1014.0,feb 2015,jul 2015,6007740,feb2015|jul2015
64772,148,5445944,Automatiseren (extra),54.0,60.0,10.0,11.0,10.0,54.0,feb 2015,jul 2015,4220392,feb2015|jul2015
64773,148,5445944,Rekenen,485.0,567.0,53.0,67.0,53.0,492.0,feb 2015,jul 2015,4220392,feb2015|jul2015
64774,148,5445944,Spelling,718.0,848.0,105.0,147.0,110.0,666.0,feb 2015,jul 2015,4220392,feb2015|jul2015
64775,148,5445944,Taal,669.0,775.0,75.0,109.0,80.0,675.0,feb 2015,jul 2015,4220392,feb2015|jul2015
64776,148,5445944,Automatiseren (extra),167.0,183.0,0.0,0.0,0.0,167.0,feb 2015,jul 2015,8348682,feb2015|jul2015
64777,148,5445944,Rekenen,588.0,703.0,58.0,90.0,61.0,588.0,feb 2015,jul 2015,8348682,feb2015|jul2015
64778,148,5445944,Spelling,2453.0,2641.0,115.0,164.0,116.0,1570.0,feb 2015,jul 2015,8348682,feb2015|jul2015
64779,148,5445944,Taal,828.0,1001.0,159.0,227.0,160.0,822.0,feb 2015,jul 2015,8348682,feb2015|jul2015
64780,148,5445944,Rekenen,488.0,636.0,9.0,20.0,11.0,509.0,feb 2015,jul 2015,3896116,feb2015|jul2015
64781,148,5445944,Spelling,1816.0,2081.0,55.0,83.0,60.0,1325.0,feb 2015,jul 2015,3896116,feb2015|jul2015
64782,148,5445944,Taal,682.0,863.0,42.0,73.0,43.0,687.0,feb 2015,jul 2015,3896116,feb2015|jul2015
64783,148,5445944,Automatiseren (extra),322.0,442.0,4.0,5.0,4.0,331.0,feb 2015,jul 2015,9774873,feb2015|jul2015
64784,148,5445944,Rekenen,847.0,1425.0,428.0,577.0,443.0,925.0,feb 2015,jul 2015,9774873,feb2015|jul2015
64785,148,5445944,Spelling,2123.0,2743.0,453.0,635.0,470.0,1745.0,feb 2015,jul 2015,9774873,feb2015|jul2015
64786,148,5445944,Taal,1308.0,1922.0,491.0,699.0,515.0,1331.0,feb 2015,jul 2015,9774873,feb2015|jul2015
64787,148,5445944,Automatiseren (extra),114.0,126.0,0.0,0.0,0.0,114.0,feb 2015,jul 2015,6825470,feb2015|jul2015
64788,148,5445944,Rekenen,618.0,943.0,73.0,104.0,74.0,643.0,feb 2015,jul 2015,6825470,feb2015|jul2015
64789,148,5445944,Spelling,2545.0,2872.0,133.0,187.0,135.0,1693.0,feb 2015,jul 2015,6825470,feb2015|jul2015
64790,148,5445944,Taal,1068.0,1476.0,350.0,557.0,354.0,1027.0,feb 2015,jul 2015,6825470,feb2015|jul2015
64791,148,5445944,Automatiseren (extra),122.0,126.0,3.0,3.0,3.0,122.0,feb 2015,jul 2015,4420460,feb2015|jul2015
64792,148,5445944,Rekenen,688.0,870.0,168.0,241.0,185.0,722.0,feb 2015,jul 2015,4420460,feb2015|jul2015
64793,148,5445944,Spelling,1276.0,1459.0,161.0,225.0,167.0,1141.0,feb 2015,jul 2015,4420460,feb2015|jul2015
64794,148,5445944,Taal,985.0,1217.0,198.0,278.0,211.0,1000.0,feb 2015,jul 2015,4420460,feb2015|jul2015
64795,148,5445944,Automatiseren (extra),226.0,255.0,16.0,24.0,17.0,230.0,feb 2015,jul 2015,8916588,feb2015|jul2015
64796,148,5445944,Rekenen,710.0,1065.0,213.0,308.0,226.0,764.0,feb 2015,jul 2015,8916588,feb2015|jul2015
64797,148,5445944,Spelling,1618.0,1941.0,166.0,265.0,176.0,1357.0,feb 2015,jul 2015,8916588,feb2015|jul2015
64798,148,5445944,Taal,981.0,1282.0,155.0,250.0,172.0,989.0,feb 2015,jul 2015,8916588,feb2015|jul2015
64799,148,5445944,Automatiseren (extra),15.0,18.0,0.0,0.0,0.0,15.0,feb 2015,jul 2015,8972264,feb2015|jul2015
64800,148,5445944,Rekenen,569.0,683.0,48.0,64.0,49.0,572.0,feb 2015,jul 2015,8972264,feb2015|jul2015
64801,148,5445944,Spelling,2119.0,2312.0,57.0,69.0,57.0,1414.0,feb 2015,jul 2015,8972264,feb2015|jul2015
64802,148,5445944,Taal,714.0,822.0,37.0,60.0,39.0,715.0,feb 2015,jul 2015,8972264,feb2015|jul2015
64803,148,5445944,Automatiseren (extra),101.0,143.0,66.0,98.0,71.0,109.0,feb 2015,jul 2015,6892829,feb2015|jul2015
64804,148,5445944,Rekenen,374.0,669.0,121.0,174.0,136.0,431.0,feb 2015,jul 2015,6892829,feb2015|jul2015
64805,148,5445944,Spelling,615.0,974.0,158.0,229.0,185.0,627.0,feb 2015,jul 2015,6892829,feb2015|jul2015
64806,148,5445944,Taal,587.0,1052.0,126.0,192.0,140.0,613.0,feb 2015,jul 2015,6892829,feb2015|jul2015
64807,148,5445944,Automatiseren (extra),40.0,57.0,0.0,0.0,0.0,41.0,feb 2015,jul 2015,9188611,feb2015|jul2015
64808,148,5445944,Rekenen,456.0,839.0,144.0,221.0,150.0,532.0,feb 2015,jul 2015,9188611,feb2015|jul2015
64809,148,5445944,Spelling,1707.0,2132.0,317.0,459.0,324.0,1400.0,feb 2015,jul 2015,9188611,feb2015|jul2015
64810,148,5445944,Taal,1029.0,1665.0,291.0,435.0,300.0,1029.0,feb 2015,jul 2015,9188611,feb2015|jul2015
64811,148,5445944,Automatiseren (extra),445.0,487.0,0.0,0.0,0.0,445.0,feb 2015,jul 2015,7202877,feb2015|jul2015
64812,148,5445944,Rekenen,859.0,1241.0,244.0,330.0,257.0,896.0,feb 2015,jul 2015,7202877,feb2015|jul2015
64813,148,5445944,Spelling,1746.0,2027.0,403.0,523.0,431.0,1554.0,feb 2015,jul 2015,7202877,feb2015|jul2015
64814,148,5445944,Taal,1249.0,1645.0,404.0,573.0,425.0,1239.0,feb 2015,jul 2015,7202877,feb2015|jul2015
64815,148,5445944,Automatiseren (extra),49.0,58.0,0.0,0.0,0.0,49.0,feb 2015,jul 2015,7991716,feb2015|jul2015
64816,148,5445944,Rekenen,493.0,650.0,45.0,72.0,46.0,521.0,feb 2015,jul 2015,7991716,feb2015|jul2015
64817,148,5445944,Spelling,1313.0,1625.0,60.0,81.0,63.0,1137.0,feb 2015,jul 2015,7991716,feb2015|jul2015
64818,148,5445944,Taal,544.0,663.0,22.0,32.0,22.0,552.0,feb 2015,jul 2015,7991716,feb2015|jul2015
64819,148,5445944,Automatiseren (extra),149.0,169.0,0.0,0.0,0.0,149.0,feb 2015,jul 2015,7135543,feb2015|jul2015
64820,148,5445944,Rekenen,517.0,713.0,26.0,42.0,27.0,523.0,feb 2015,jul 2015,7135543,feb2015|jul2015
64821,148,5445944,Spelling,2380.0,2777.0,136.0,183.0,138.0,1669.0,feb 2015,jul 2015,7135543,feb2015|jul2015
64822,148,5445944,Taal,855.0,1080.0,158.0,250.0,160.0,833.0,feb 2015,jul 2015,7135543,feb2015|jul2015
64823,148,5445944,Automatiseren (extra),295.0,329.0,25.0,28.0,25.0,295.0,feb 2015,jul 2015,9039281,feb2015|jul2015
64824,148,5445944,Rekenen,849.0,1099.0,280.0,352.0,292.0,875.0,feb 2015,jul 2015,9039281,feb2015|jul2015
64825,148,5445944,Spelling,1706.0,2065.0,275.0,340.0,283.0,1474.0,feb 2015,jul 2015,9039281,feb2015|jul2015
64826,148,5445944,Taal,1154.0,1394.0,277.0,382.0,290.0,1151.0,feb 2015,jul 2015,9039281,feb2015|jul2015
64827,148,5445944,Automatiseren (extra),223.0,250.0,0.0,0.0,0.0,229.0,feb 2015,jul 2015,8069078,feb2015|jul2015
64828,148,5445944,Rekenen,632.0,963.0,175.0,244.0,184.0,677.0,feb 2015,jul 2015,8069078,feb2015|jul2015
64829,148,5445944,Spelling,1656.0,2005.0,297.0,399.0,308.0,1370.0,feb 2015,jul 2015,8069078,feb2015|jul2015
64830,148,5445944,Taal,1199.0,1717.0,394.0,614.0,421.0,1219.0,feb 2015,jul 2015,8069078,feb2015|jul2015
64831,148,5445944,Automatiseren (extra),448.0,479.0,9.0,14.0,9.0,448.0,feb 2015,jul 2015,5374016,feb2015|jul2015
64832,148,5445944,Rekenen,820.0,1109.0,227.0,292.0,229.0,829.0,feb 2015,jul 2015,5374016,feb2015|jul2015
64833,148,5445944,Spelling,1282.0,1585.0,193.0,250.0,193.0,1153.0,feb 2015,jul 2015,5374016,feb2015|jul2015
64834,148,5445944,Taal,1099.0,1428.0,258.0,361.0,262.0,1090.0,feb 2015,jul 2015,5374016,feb2015|jul2015
64835,148,5445944,Automatiseren (extra),540.0,570.0,13.0,20.0,13.0,540.0,feb 2015,jul 2015,3284507,feb2015|jul2015
64836,148,5445944,Rekenen,964.0,1249.0,333.0,484.0,339.0,972.0,feb 2015,jul 2015,3284507,feb2015|jul2015
64837,148,5445944,Spelling,1766.0,1944.0,310.0,416.0,313.0,1519.0,feb 2015,jul 2015,3284507,feb2015|jul2015
64838,148,5445944,Taal,1269.0,1524.0,408.0,577.0,420.0,1257.0,feb 2015,jul 2015,3284507,feb2015|jul2015
64839,148,5445944,Automatiseren (extra),1327.0,1378.0,14.0,17.0,14.0,1327.0,feb 2015,jul 2015,2365884,feb2015|jul2015
64840,148,5445944,Rekenen,806.0,1003.0,252.0,338.0,260.0,813.0,feb 2015,jul 2015,2365884,feb2015|jul2015
64841,148,5445944,Spelling,1758.0,1911.0,280.0,359.0,285.0,1461.0,feb 2015,jul 2015,2365884,feb2015|jul2015
64842,148,5445944,Taal,1168.0,1398.0,334.0,458.0,344.0,1164.0,feb 2015,jul 2015,2365884,feb2015|jul2015
64843,148,5445944,Automatiseren (extra),16.0,20.0,12.0,16.0,12.0,16.0,feb 2015,jul 2015,4935079,feb2015|jul2015
64844,148,5445944,Rekenen,719.0,1065.0,250.0,367.0,255.0,753.0,feb 2015,jul 2015,4935079,feb2015|jul2015
64845,148,5445944,Spelling,1557.0,1802.0,113.0,152.0,117.0,1323.0,feb 2015,jul 2015,4935079,feb2015|jul2015
64846,148,5445944,Taal,808.0,1090.0,180.0,275.0,186.0,810.0,feb 2015,jul 2015,4935079,feb2015|jul2015
64847,148,5445944,Automatiseren (extra),61.0,68.0,0.0,0.0,0.0,62.0,feb 2015,jul 2015,2773105,feb2015|jul2015
64848,148,5445944,Rekenen,437.0,684.0,67.0,89.0,68.0,478.0,feb 2015,jul 2015,2773105,feb2015|jul2015
64849,148,5445944,Spelling,1512.0,1736.0,185.0,261.0,189.0,1250.0,feb 2015,jul 2015,2773105,feb2015|jul2015
64850,148,5445944,Taal,922.0,1165.0,116.0,188.0,128.0,906.0,feb 2015,jul 2015,2773105,feb2015|jul2015
64851,148,5445944,Automatiseren (extra),911.0,951.0,5.0,7.0,5.0,912.0,feb 2015,jul 2015,3545802,feb2015|jul2015
64852,148,5445944,Rekenen,896.0,1352.0,329.0,496.0,342.0,917.0,feb 2015,jul 2015,3545802,feb2015|jul2015
64853,148,5445944,Spelling,1967.0,2236.0,257.0,359.0,261.0,1512.0,feb 2015,jul 2015,3545802,feb2015|jul2015
64854,148,5445944,Taal,1313.0,1921.0,467.0,739.0,488.0,1307.0,feb 2015,jul 2015,3545802,feb2015|jul2015
64855,148,5445944,Automatiseren (extra),671.0,728.0,6.0,9.0,6.0,671.0,feb 2015,jul 2015,7717638,feb2015|jul2015
64856,148,5445944,Rekenen,896.0,1388.0,337.0,477.0,349.0,906.0,feb 2015,jul 2015,7717638,feb2015|jul2015
64857,148,5445944,Spelling,1947.0,2431.0,369.0,526.0,382.0,1621.0,feb 2015,jul 2015,7717638,feb2015|jul2015
64858,148,5445944,Taal,1421.0,1935.0,566.0,825.0,589.0,1409.0,feb 2015,jul 2015,7717638,feb2015|jul2015
64859,148,7073133,Automatiseren (extra),1468.0,1539.0,2.0,6.0,4.0,911.0,feb 2015,jul 2015,1418426,feb2015|jul2015
64860,148,7073133,Rekenen,1515.0,1871.0,125.0,161.0,154.0,1577.0,feb 2015,jul 2015,1418426,feb2015|jul2015
64861,148,7073133,Spelling,3218.0,3619.0,308.0,405.0,386.0,3301.0,feb 2015,jul 2015,1418426,feb2015|jul2015
64862,148,7073133,Taal,857.0,1062.0,113.0,171.0,158.0,902.0,feb 2015,jul 2015,1418426,feb2015|jul2015
